15:35:25.779 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Alice', age=36, gender='Male'}
23:46:49.299 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Priority Request Produced: PassengerDetails{name='Charlie', age=75, gender='Female'}
23:46:49.300 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:46:49.301 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:46:49.302 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Charlie', age=20, gender='Male'}
23:46:50.818 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:46:50.821 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:46:50.822 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Emma', age=53, gender='Male'}
23:46:52.331 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//SeniorCitizen.txt
23:46:52.333 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:46:52.334 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Charlie', age=75, gender='Female'}
23:46:53.849 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Ivy', age=13, gender='Male'}
23:46:53.850 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Charlie', age=8, gender='Female'}
23:46:53.850 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Bob', age=24, gender='Female'}
23:46:53.851 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Charlie', age=8, gender='Female'}
23:46:53.852 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:46:53.854 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:46:53.855 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Ivy', age=13, gender='Male'}
23:46:55.358 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:46:55.359 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:46:55.360 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Bob', age=24, gender='Female'}
23:46:56.862 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Priority Request Produced: PassengerDetails{name='Jack', age=69, gender='Female'}
23:46:56.863 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Alice', age=49, gender='Female'}
23:46:56.863 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Grace', age=44, gender='Female'}
23:46:56.865 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:46:56.867 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:46:56.868 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Grace', age=44, gender='Female'}
23:46:58.369 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:46:58.370 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:46:58.370 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Alice', age=49, gender='Female'}
23:46:59.872 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//SeniorCitizen.txt
23:46:59.873 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:46:59.874 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Jack', age=69, gender='Female'}
23:47:01.388 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Ivy', age=24, gender='Female'}
23:47:01.388 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Bob', age=45, gender='Male'}
23:47:01.389 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Harry', age=1, gender='Female'}
23:47:01.389 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Harry', age=1, gender='Female'}
23:47:01.389 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:01.390 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:01.390 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Ivy', age=24, gender='Female'}
23:47:02.898 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:02.899 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:47:02.899 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Bob', age=45, gender='Male'}
23:47:04.417 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Harry', age=26, gender='Male'}
23:47:04.418 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Harry', age=22, gender='Female'}
23:47:04.418 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Charlie', age=8, gender='Female'}
23:47:04.419 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Charlie', age=8, gender='Female'}
23:47:04.419 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:04.419 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:04.419 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Harry', age=22, gender='Female'}
23:47:05.932 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Ivy', age=9, gender='Male'}
23:47:05.932 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Charlie', age=21, gender='Male'}
23:47:05.932 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Harry', age=30, gender='Female'}
23:47:05.932 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Ivy', age=9, gender='Male'}
23:47:05.932 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:05.932 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:47:05.932 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Charlie', age=21, gender='Male'}
23:47:07.437 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:07.437 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:47:07.437 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Harry', age=26, gender='Male'}
23:47:08.943 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:08.943 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:08.943 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Harry', age=30, gender='Female'}
23:47:10.451 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Bob', age=5, gender='Female'}
23:47:10.451 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Alice', age=19, gender='Male'}
23:47:10.452 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Jack', age=13, gender='Male'}
23:47:10.452 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Bob', age=5, gender='Female'}
23:47:10.454 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:10.455 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:47:10.455 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Jack', age=13, gender='Male'}
23:47:11.966 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:11.967 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:47:11.968 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Alice', age=19, gender='Male'}
23:47:13.470 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Emma', age=44, gender='Female'}
23:47:13.470 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Charlie', age=60, gender='Male'}
23:47:13.471 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Charlie', age=60, gender='Female'}
23:47:13.472 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:13.474 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:13.474 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Emma', age=44, gender='Female'}
23:47:14.986 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//SeniorCitizen.txt
23:47:14.987 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:14.988 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Charlie', age=60, gender='Female'}
23:47:16.503 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//SeniorCitizen.txt
23:47:16.503 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:47:16.503 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Charlie', age=60, gender='Male'}
23:47:18.017 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Grace', age=22, gender='Female'}
23:47:18.018 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Emma', age=7, gender='Female'}
23:47:18.018 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Frank', age=53, gender='Female'}
23:47:18.020 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Emma', age=7, gender='Female'}
23:47:18.021 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:18.022 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:18.022 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Grace', age=22, gender='Female'}
23:47:19.523 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:19.523 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:19.523 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Frank', age=53, gender='Female'}
23:47:21.031 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Harry', age=21, gender='Female'}
23:47:21.031 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Harry', age=5, gender='Male'}
23:47:21.031 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Bob', age=51, gender='Male'}
23:47:21.031 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Harry', age=5, gender='Male'}
23:47:21.032 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:21.032 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:21.032 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Harry', age=21, gender='Female'}
23:47:22.540 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:22.542 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:47:22.542 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Bob', age=51, gender='Male'}
23:47:24.052 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Grace', age=22, gender='Female'}
23:47:24.052 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Ivy', age=16, gender='Female'}
23:47:24.052 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Priority Request Produced: PassengerDetails{name='Frank', age=75, gender='Female'}
23:47:24.052 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:24.052 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:24.052 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Ivy', age=16, gender='Female'}
23:47:25.563 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:25.564 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:25.564 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Grace', age=22, gender='Female'}
23:47:27.070 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//SeniorCitizen.txt
23:47:27.070 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:27.070 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Frank', age=75, gender='Female'}
23:47:28.672 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='David', age=13, gender='Male'}
23:47:28.673 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Emma', age=17, gender='Female'}
23:47:28.673 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Frank', age=36, gender='Female'}
23:47:28.674 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:28.674 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:47:28.674 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='David', age=13, gender='Male'}
23:47:30.181 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:30.182 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:30.183 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Emma', age=17, gender='Female'}
23:47:31.684 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:31.684 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:31.684 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Frank', age=36, gender='Female'}
23:47:33.192 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Charlie', age=32, gender='Female'}
23:47:33.192 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Emma', age=42, gender='Female'}
23:47:33.192 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Alice', age=46, gender='Female'}
23:47:33.192 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:33.192 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:33.192 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Charlie', age=32, gender='Female'}
23:47:34.707 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:34.707 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:34.707 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Emma', age=42, gender='Female'}
23:47:36.216 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:36.216 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:36.217 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Alice', age=46, gender='Female'}
23:47:37.719 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Bob', age=3, gender='Female'}
23:47:37.719 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Grace', age=23, gender='Female'}
23:47:37.720 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Priority Request Produced: PassengerDetails{name='Harry', age=79, gender='Male'}
23:47:37.720 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Bob', age=3, gender='Female'}
23:47:37.721 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:37.721 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:37.722 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Grace', age=23, gender='Female'}
23:47:39.235 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//SeniorCitizen.txt
23:47:39.235 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:47:39.235 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Harry', age=79, gender='Male'}
23:47:40.739 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Priority Request Produced: PassengerDetails{name='Charlie', age=78, gender='Male'}
23:47:40.739 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Bob', age=8, gender='Male'}
23:47:40.739 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Frank', age=23, gender='Male'}
23:47:40.739 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Bob', age=8, gender='Male'}
23:47:40.741 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:40.742 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:47:40.742 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Frank', age=23, gender='Male'}
23:47:42.253 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//SeniorCitizen.txt
23:47:42.253 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:47:42.253 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Charlie', age=78, gender='Male'}
23:47:43.794 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Bob', age=47, gender='Female'}
23:47:43.795 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Priority Request Produced: PassengerDetails{name='Harry', age=80, gender='Male'}
23:47:43.795 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='David', age=29, gender='Male'}
23:47:43.795 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:43.795 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:47:43.795 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='David', age=29, gender='Male'}
23:47:45.299 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:45.299 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:45.299 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Bob', age=47, gender='Female'}
23:47:46.814 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//SeniorCitizen.txt
23:47:46.814 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Male.txt
23:47:46.814 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Harry', age=80, gender='Male'}
23:47:48.376 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Frank', age=3, gender='Male'}
23:47:48.376 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Frank', age=16, gender='Female'}
23:47:48.376 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Priority Request Produced: PassengerDetails{name='Harry', age=77, gender='Male'}
23:47:48.376 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Frank', age=3, gender='Male'}
23:47:48.376 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:48.376 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:48.376 [Thread-4] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Frank', age=16, gender='Female'}
23:47:49.895 [Thread-2] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Alice', age=21, gender='Female'}
23:47:49.895 [Thread-1] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='Alice', age=27, gender='Female'}
23:47:49.895 [Thread-0] INFO  com.Ritik.ProducerConsumer.App - Regular Request Produced: PassengerDetails{name='David', age=27, gender='Male'}
23:47:49.895 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//NormalCitizen.txt
23:47:49.926 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Content is successfully written to the file: D://FileHandling//Female.txt
23:47:49.926 [Thread-3] INFO  com.Ritik.ProducerConsumer.App - Consumed: PassengerDetails{name='Alice', age=21, gender='Female'}
23:11:04.512 [main] INFO  LoggerProblem.AppLogger - Starting the program at 2024-01-04 23:11:04
23:11:04.515 [main] INFO  LoggerProblem.AppLogger - INFO | 2024-01-04 23:11:04 | Step 1 completed.
23:11:04.515 [main] INFO  LoggerProblem.AppLogger - Program completed successfully at 2024-01-04 23:11:04
23:11:40.968 [main] INFO  LoggerProblem.AppLogger - Starting the program at 2024-01-04 23:11:40
23:11:40.973 [main] INFO  LoggerProblem.AppLogger - INFO | 2024-01-04 23:11:40 | Step 1 completed.
23:11:40.974 [main] INFO  LoggerProblem.AppLogger - Program completed successfully at 2024-01-04 23:11:40
23:12:47.969 [main] INFO  LoggerProblem.AppLogger - Starting the program at 2024-01-04 23:12:47
23:12:47.972 [main] INFO  LoggerProblem.AppLogger - INFO | 2024-01-04 23:12:47 | Step 1 completed.
23:12:47.972 [main] INFO  LoggerProblem.AppLogger - Program completed successfully at 2024-01-04 23:12:47
